category,sku,date,quantity
Steel Flatdeck,RD-149712034GMSD,2/28/2022,1
Steel Flatdeck,RD-149712034SD2K,2/28/2022,4
Steel Flatdeck,PL-0910134-S,2/28/2022,1
Steel Flatdeck,PL-1010134,2/28/2022,5
Steel Flatdeck,PL-1210134,2/28/2022,7
Steel Flatdeck,PL-1210134-S,2/28/2022,2
Steel Flatdeck,PL-1410134,2/28/2022,7
Steel Flatdeck,PL-1410134-S,2/28/2022,2
Steel Flatdeck,PL-1610134-S,2/28/2022,4
Steel Flatdeck,PLHD-05CUSTOM,2/28/2022,1
Steel Flatdeck,PLHD-1810134-S,2/28/2022,1
Steel Flatdeck,PLS-119634,2/28/2022,2
Steel Flatdeck,506012,2/28/2022,13
Steel Flatdeck,CT-129734,2/28/2022,9
Steel Flatdeck,FL-01843842,2/28/2022,1
Steel Flatdeck,GB-01843842,2/28/2022,13
Steel Flatdeck,GB-02845642,2/28/2022,33
Steel Flatdeck,GB-02975642,2/28/2022,1
Steel Flatdeck,GB-02975842,2/28/2022,24
Steel Flatdeck,GB-03976034,2/28/2022,3
Steel Flatdeck,GB-03976034SD,2/28/2022,29
Steel Flatdeck,GB-04978434SD,2/28/2022,18
Steel Flatdeck,FRHD-2410134,2/28/2022,1
Steel Skirted,SK-01843842,2/28/2022,11
Steel Skirted,SK-01844038,2/28/2022,7
Steel Skirted,SK-01844042,2/28/2022,4
Steel Skirted,SK-01844042SD,2/28/2022,2
Steel Skirted,SK-01844242,2/28/2022,1
Steel Skirted,SK-01844242GM,2/28/2022,11
Steel Skirted,SK-01844242GM-S,2/28/2022,1
Steel Skirted,SK-01973842,2/28/2022,1
Steel Skirted,SK-02845638,2/28/2022,13
Steel Skirted,SK-02845642,2/28/2022,5
Steel Skirted,SK-02845642GM,2/28/2022,3
Steel Skirted,SK-02845642GMTH,2/28/2022,1
Steel Skirted,SK-02845742,2/28/2022,16
Steel Skirted,SK-02845842,2/28/2022,38
Steel Skirted,SK-02845842SD,2/28/2022,1
Steel Skirted,SK-02845842THNB,2/28/2022,4
Steel Skirted,SK-02945642,2/28/2022,3
Steel Skirted,SK-02975638,2/28/2022,14
Steel Skirted,SK-02975638-S,2/28/2022,2
Steel Skirted,SK-02975638SD,2/28/2022,1
Steel Skirted,SK-02975642,2/28/2022,11
Steel Skirted,SK-02975642GM,2/28/2022,19
Steel Skirted,SK-02975642GMSF,2/28/2022,1
Steel Skirted,SK-02975642GMTH,2/28/2022,1
Steel Skirted,SK-02975642-S,2/28/2022,1
Steel Skirted,SK-02975742,2/28/2022,13
Steel Skirted,SK-02975842,2/28/2022,70
Steel Skirted,SK-02975842-S,2/28/2022,2
Steel Skirted,SK-02975842SD,2/28/2022,1
Steel Skirted,SK-02975842THNB,2/28/2022,2
Steel Skirted,SK-03846034SD,2/28/2022,3
Steel Skirted,SK-03906034,2/28/2022,3
Steel Skirted,SK-03926034,2/28/2022,21
Steel Skirted,SK-03926034SD,2/28/2022,7
Steel Skirted,SK-03926034SF,2/28/2022,1
Steel Skirted,SK-03946034,2/28/2022,3
Steel Skirted,SK-03946034GMSD-S,2/28/2022,1
Steel Skirted,SK-03946034SD,2/28/2022,168
Steel Skirted,SK-03946034SD-S,2/28/2022,7
Steel Skirted,SK-03946034SDSF,2/28/2022,5
Steel Skirted,SK-03976034SD,2/28/2022,2
Steel Skirted,SK-04948434SD,2/28/2022,60
Steel Skirted,SK-04948434SDTH,2/28/2022,3
Steel Skirted,SK-04978434GMSD,2/28/2022,1
Steel Skirted,SK-04978434SD,2/28/2022,1
Steel Skirted,ER-02825742,2/28/2022,1
Steel Skirted,ER-02975642GM,2/28/2022,4
Steel Skirted,ER-02975642-S,2/28/2022,1
Steel Skirted,ER-02975742,2/28/2022,8
Steel Skirted,ER-02975842,2/28/2022,9
Steel Skirted,ER-02975842THNG,2/28/2022,3
Steel Skirted,ER-03946034SD,2/28/2022,14
Steel Skirted,ER-04948434SD,2/28/2022,1
Steel Skirted,ER-04978434GMSD-S,2/28/2022,1
Steel Skirted,TM-02945642GMDLX,2/28/2022,4
Steel Skirted,TM-02975638DLX,2/28/2022,1
Steel Skirted,TM-02975642GMDLX-S,2/28/2022,1
Steel Skirted,TM-02975642GMWL,2/28/2022,3
Steel Skirted,TM-02975842DLX,2/28/2022,3
Steel Skirted,TM-02975842DLX-S,2/28/2022,2
Steel Skirted,TM-02975842WL,2/28/2022,1
Steel Skirted,TMX-02845742WL,2/28/2022,3
Steel Skirted,TMX-02845842WL,2/28/2022,1
Steel Skirted,TM-03926034-S,2/28/2022,1
Steel Skirted,TM-03946034SD,2/28/2022,1
Steel Skirted,TM-03946034SDDLX,2/28/2022,63
Steel Skirted,TM-03946034SDDLX2K,2/28/2022,1
Steel Skirted,TM-03946034SDDLX-S,2/28/2022,2
Steel Skirted,TM-03946034SD-S,2/28/2022,2
Steel Skirted,TM-03946034SDWL,2/28/2022,7
Steel Skirted,TM-03946034WL,2/28/2022,2
Steel Skirted,TM-03976034DLX-S,2/28/2022,1
Steel Skirted,TM-04948434SDDLX,2/28/2022,8
Steel Skirted,TM-04948434SDDLX-S,2/28/2022,1
Steel Skirted,TM-04948434SDWL,2/28/2022,1
Steel Skirted,TM-04978434GMSDDLX,2/28/2022,4
Steel Skirted,GS-02845642GM,2/28/2022,1
Steel Skirted,GS-02845642-S,2/28/2022,2
Steel Skirted,GS-02845842,2/28/2022,5
Steel Skirted,GS-02975842,2/28/2022,9
Steel Skirted,GS-03946034SD,2/28/2022,19
Steel Skirted,GS-04948434SD,2/28/2022,11
Steel Skirted,GS-04978434SD,2/28/2022,1
Steel Skirted,SK-02845642DLX,2/28/2022,1
Steel Skirted,SK-02845842GMDLX,2/28/2022,1
Steel Skirted,SK-02975638DLX,2/28/2022,1
Steel Skirted,SK-02975642DLX,2/28/2022,2
Steel Skirted,SK-02975742DLX,2/28/2022,3
Steel Skirted,SK-02975842DLX,2/28/2022,5
Steel Skirted,SK-03926034DLX,2/28/2022,1
Steel Skirted,SK-03946034DLX,2/28/2022,3
Steel Skirted,SK-03946034SDDLX,2/28/2022,11
Steel Skirted,SK-04948434SDDLX,2/28/2022,7
Aluminum Flatdeck,ALPL-05CUSTOM,3/31/2022,1
Aluminum Flatdeck,ALPL-1010134,3/31/2022,2
Aluminum Flatdeck,ALPL-1010134-S,3/31/2022,1
Aluminum Flatdeck,ALPL-1210134,3/31/2022,3
Aluminum Flatdeck,ALPL-1210134-S,3/31/2022,1
Aluminum Flatdeck,ALPL-1410134,3/31/2022,1
Aluminum Flatdeck,ALPL-1410134-S,3/31/2022,1
Aluminum Flatdeck,ALRD-01843842,3/31/2022,18
Aluminum Flatdeck,ALRD-02845638,3/31/2022,1
Aluminum Flatdeck,ALRD-02845642,3/31/2022,3
Aluminum Flatdeck,ALRD-02845842,3/31/2022,18
Aluminum Flatdeck,ALRD-02975638,3/31/2022,1
Aluminum Flatdeck,ALRD-02975642,3/31/2022,1
Aluminum Flatdeck,ALRD-02975842,3/31/2022,6
Aluminum Flatdeck,ALRD-03846034SD,3/31/2022,6
Aluminum Flatdeck,ALRD-03976034SD,3/31/2022,28
Aluminum Flatdeck,ALRD-03976034SD2K,3/31/2022,2
Aluminum Flatdeck,ALRD-03976034SD-S,3/31/2022,1
Aluminum Flatdeck,ALRD-04978434GMSD,3/31/2022,2
Aluminum Flatdeck,ALRD-04978434SD,3/31/2022,20
Aluminum Flatdeck,ALRD-04978434SD-S,3/31/2022,1
Aluminum Flatdeck,ALRS-01843842,3/31/2022,12
Aluminum Flatdeck,ALGB-02845638,3/31/2022,1
Aluminum Flatdeck,ALGB-03976034SD,3/31/2022,1
Aluminum Skirted,ALER-01844242-S,3/31/2022,1
Aluminum Skirted,ALER-02845638,3/31/2022,1
Aluminum Skirted,ALER-02845642,3/31/2022,2
Aluminum Skirted,ALER-02975642GM,3/31/2022,1
Aluminum Skirted,ALER-02975842,3/31/2022,1
Aluminum Skirted,ALER-03946034SD,3/31/2022,3
Aluminum Skirted,ALSK-01843842,3/31/2022,3
Aluminum Skirted,ALSK-01844038,3/31/2022,6
Aluminum Skirted,ALSK-01844042,3/31/2022,4
Aluminum Skirted,ALSK-01844042-S,3/31/2022,1
Aluminum Skirted,ALSK-01844242,3/31/2022,3
Aluminum Skirted,ALSK-01844242GM,3/31/2022,4
Aluminum Skirted,ALSK-01973842,3/31/2022,1
Aluminum Skirted,ALSK-02845638,3/31/2022,6
Aluminum Skirted,ALSK-02845642,3/31/2022,2
Aluminum Skirted,ALSK-02845642GM,3/31/2022,1
Aluminum Skirted,ALSK-02845642-S,3/31/2022,1
Aluminum Skirted,ALSK-02845742,3/31/2022,2
Aluminum Skirted,ALSK-02845842,3/31/2022,4
Aluminum Skirted,ALSK-02975638,3/31/2022,3
Aluminum Skirted,ALSK-02975642,3/31/2022,3
Aluminum Skirted,ALSK-02975642GM,3/31/2022,4
Aluminum Skirted,ALSK-02975742,3/31/2022,1
Aluminum Skirted,ALSK-02975842,3/31/2022,12
Aluminum Skirted,ALSK-03846034SD,3/31/2022,2
Aluminum Skirted,ALSK-03946034SD,3/31/2022,44
Aluminum Skirted,ALSK-03946034SD2K,3/31/2022,1
Aluminum Skirted,ALSK-03946034SD-S,3/31/2022,3
Aluminum Skirted,ALSK-03976034GMSD,3/31/2022,3
Aluminum Skirted,ALSK-04948434SD,3/31/2022,16
Aluminum Skirted,ALSK-04948434SD-S,3/31/2022,2
Aluminum Skirted,ALSK-04978434GMSD,3/31/2022,3
Aluminum Skirted,ALSK-04978434GMSD-S,3/31/2022,1
Aluminum Skirted,ALSK-04978434SD,3/31/2022,7
Aluminum Skirted,ALGS-01844242,3/31/2022,1
Aluminum Skirted,ALGS-02845642GM,3/31/2022,2
Aluminum Skirted,ALGS-03946034SD,3/31/2022,2
Aluminum Skirted,ALGS-04948434SD,3/31/2022,7
Aluminum Skirted,ALSK-02845642DLX,3/31/2022,2
Aluminum Skirted,ALSK-02845642DLX-S,3/31/2022,1
Aluminum Skirted,ALSK-02975642DLX,3/31/2022,1
Aluminum Skirted,ALSK-02975842DLX,3/31/2022,3
Aluminum Skirted,ALSK-03946034SDDLX,3/31/2022,8
Aluminum Skirted,ALSK-04948434SDDLX,3/31/2022,7
Aluminum Skirted,ALSK-04948434SDDLX-S,3/31/2022,1
Dump Body,CMU-11FD,3/31/2022,1
Dump Body,CMU-11FDH,3/31/2022,25
Dump Body,CMU-11FDW,3/31/2022,5
Dump Body,CMU-11H,3/31/2022,1
Dump Body,CMU-11W,3/31/2022,1
Dump Body,CMU-12,3/31/2022,1
Dump Body,CMU-9,3/31/2022,2
Dump Body,CMU-9FD,3/31/2022,3
Dump Body,CMU-9FDH,3/31/2022,2
Dump Body,CMU-9FDW,3/31/2022,5
Dump Body,CMU-9H,3/31/2022,7
Other,HS-02845842,3/31/2022,2
Other,HS-02845842SD,3/31/2022,5
Other,HS-03846034SD,3/31/2022,20
Other,HS-04848434SD,3/31/2022,17
Other,HS-04848434SD-S,3/31/2022,1
Other,BLSK-03946034SD,3/31/2022,1
Service Body,CMA8178G2-S,3/31/2022,1
Service Body,CMA9878VVSSG2,3/31/2022,8
Service Body,CMG7678VVSSG2RAM,3/31/2022,2
Service Body,CMG8078VVSS,3/31/2022,1
Service Body,CMG8178VVSSG2,3/31/2022,4
Service Body,CMG9878VVFFG2,3/31/2022,3
Service Body,CMG9878VVSSG2,3/31/2022,35
Service Body,CMG9878VVSSMLG2,3/31/2022,3
Service Body,CMG9894VVFF,3/31/2022,1
Service Body,CMG9894VVSSG2,3/31/2022,5
Service Body,CMG11078VVSS,3/31/2022,1
Service Body,CMG11094VVFFG2,3/31/2022,1
Service Body,CMG11094VVSS,3/31/2022,1
Service Body,CMG11094VVSSG2,3/31/2022,25
Service Body,CMG11094VVSSMLG2,3/31/2022,2
Service Body,CMG13494VVFFG2,3/31/2022,2
Service Body,CMG13494VVFFMLG2,3/31/2022,5
Service Body,CMG13494VVSSG2,3/31/2022,4
Service Body,CMQ38906A,3/31/2022,1
Service Body,SBA9878VVSSG2,3/31/2022,2
Service Body,SBA11094VVFFG2,3/31/2022,1
Service Body,SBG8278VVSSMLG2,3/31/2022,3
Service Body,SBG9878VVFF,3/31/2022,1
Service Body,SBG9878VVSSG2,3/31/2022,17
Service Body,SBG9878VVSSG2-S,3/31/2022,16
Service Body,SBG9878VVSSMLG2,3/31/2022,13
Service Body,SBG11094VVSSG2,3/31/2022,2
Steel Flatdeck,RD-01843842,3/31/2022,135
Steel Flatdeck,RD-01844038,3/31/2022,47
Steel Flatdeck,RD-01974038,3/31/2022,1
Steel Flatdeck,RD-021015842,3/31/2022,3
Steel Flatdeck,RD-02845638,3/31/2022,90
Steel Flatdeck,RD-02845642-S,3/31/2022,1
Steel Flatdeck,RD-02845842,3/31/2022,223
Steel Flatdeck,RD-02845842-S,3/31/2022,2
Steel Flatdeck,RD-02845842SD,3/31/2022,14
Steel Flatdeck,RD-02975638,3/31/2022,39
Steel Flatdeck,RD-02975842,3/31/2022,132
Steel Flatdeck,RD-02975842-S,3/31/2022,1
Steel Flatdeck,RD-02975842SD,3/31/2022,4
Steel Flatdeck,RD-02975842TH,3/31/2022,2
Steel Flatdeck,RD-03846034SD,3/31/2022,9
Steel Flatdeck,RD-03976034,3/31/2022,1
Steel Flatdeck,RD-039760342K,3/31/2022,3
Steel Flatdeck,RD-03976034GMSD,3/31/2022,4
Steel Flatdeck,RD-03976034-S,3/31/2022,1
Steel Flatdeck,RD-03976034SD,3/31/2022,444
Steel Flatdeck,RD-03976034SD2K,3/31/2022,27
Steel Flatdeck,RD-03976034SD-S,3/31/2022,9
Steel Flatdeck,RD-04978434,3/31/2022,2
Steel Flatdeck,RD-04978434GMSD,3/31/2022,31
Steel Flatdeck,RD-04978434-S,3/31/2022,2
Steel Flatdeck,RD-04978434SD,3/31/2022,250
Steel Flatdeck,RD-04978434SD2K,3/31/2022,6
Steel Flatdeck,RD-04978434SD-S,3/31/2022,1
Steel Flatdeck,RD-139710834SD2K,3/31/2022,2
Steel Flatdeck,RD-149712034SD2K,3/31/2022,2
Steel Flatdeck,PL-0910134,3/31/2022,1
Steel Flatdeck,PL-1010134,3/31/2022,2
Steel Flatdeck,PL-1210134,3/31/2022,27
Steel Flatdeck,PL-1210134-S,3/31/2022,10
Steel Flatdeck,PL-1410134,3/31/2022,6
Steel Flatdeck,PL-1410134-S,3/31/2022,1
Steel Flatdeck,PL-1610134,3/31/2022,7
Steel Flatdeck,PLHD-1610134-S,3/31/2022,2
Steel Flatdeck,PLS-099634,3/31/2022,5
Steel Flatdeck,PLS-109634,3/31/2022,1
Steel Flatdeck,PLS-129634,3/31/2022,2
Steel Flatdeck,PLS-149634,3/31/2022,1
Steel Flatdeck,506012,3/31/2022,30
Steel Flatdeck,CT-129734,3/31/2022,3
Steel Flatdeck,CT-149734,3/31/2022,1
Steel Flatdeck,FL-01843842,3/31/2022,1
Steel Flatdeck,GB-01843842,3/31/2022,2
Steel Flatdeck,GB-02845642,3/31/2022,3
Steel Flatdeck,GB-02975842,3/31/2022,3
Steel Flatdeck,GB-03976034SD,3/31/2022,10
Steel Flatdeck,GB-04978434SD,3/31/2022,13
Steel Skirted,SK-01843842,3/31/2022,24
Steel Skirted,SK-01844038,3/31/2022,18
Steel Skirted,SK-01844038-S,3/31/2022,1
Steel Skirted,SK-01844042,3/31/2022,12
Steel Skirted,SK-01844242,3/31/2022,18
Steel Skirted,SK-01844242GM,3/31/2022,2
Steel Skirted,SK-01973842,3/31/2022,3
Steel Skirted,SK-01973842-S,3/31/2022,2
Steel Skirted,SK-02845638,3/31/2022,10
Steel Skirted,SK-02845642,3/31/2022,14
Steel Skirted,SK-02845642GM,3/31/2022,12
Steel Skirted,SK-02845642GM-S,3/31/2022,1
Steel Skirted,SK-02845642GMTH,3/31/2022,1
Steel Skirted,SK-02845742,3/31/2022,4
Steel Skirted,SK-02845742-S,3/31/2022,1
Steel Skirted,SK-02845842,3/31/2022,55
Steel Skirted,SK-02845842-S,3/31/2022,1
Steel Skirted,SK-02845842SD,3/31/2022,4
Steel Skirted,SK-02945642GM,3/31/2022,7
Steel Skirted,SK-02975638,3/31/2022,22
Steel Skirted,SK-02975638TH,3/31/2022,2
Steel Skirted,SK-02975642,3/31/2022,32
Steel Skirted,SK-02975642GM,3/31/2022,1
Steel Skirted,SK-02975742,3/31/2022,11
Steel Skirted,SK-02975742TH,3/31/2022,1
Steel Skirted,SK-02975842,3/31/2022,80
Steel Skirted,SK-02975842-S,3/31/2022,1
Steel Skirted,SK-02975842TH,3/31/2022,1
Steel Skirted,SK-02975842THNB,3/31/2022,3
Steel Skirted,SK-03846034SD,3/31/2022,6
Steel Skirted,SK-03906034,3/31/2022,3
Steel Skirted,SK-03926034SD,3/31/2022,1
Steel Skirted,SK-03946034,3/31/2022,3
Steel Skirted,SK-03946034SD,3/31/2022,229
Steel Skirted,SK-03946034SD-S,3/31/2022,6
Steel Skirted,SK-03946034SDSF,3/31/2022,1
Steel Skirted,SK-03946034SDTH,3/31/2022,7
Steel Skirted,SK-03946034TH,3/31/2022,2
Steel Skirted,SK-03976034GMSD,3/31/2022,1
Steel Skirted,SK-03976034SD,3/31/2022,1
Steel Skirted,SK-04948434SD,3/31/2022,97
Steel Skirted,SK-04948434SD-S,3/31/2022,1
Steel Skirted,SK-04978434GMSD,3/31/2022,7
Steel Skirted,SK-04978434SD,3/31/2022,7
Steel Skirted,SK-04978434SD-S,3/31/2022,2
Steel Skirted,ER-01823842-S,3/31/2022,2
Steel Skirted,ER-01824038,3/31/2022,1
Steel Skirted,ER-01824038-S,3/31/2022,1
Steel Skirted,ER-01824042,3/31/2022,1
Steel Skirted,ER-01824242GM,3/31/2022,1
Steel Skirted,ER-01973842,3/31/2022,2
Steel Skirted,ER-01973842-S,3/31/2022,1
Steel Skirted,ER-02825742,3/31/2022,3
Steel Skirted,ER-02825842SD,3/31/2022,1
Steel Skirted,ER-02825842THNG,3/31/2022,4
Steel Skirted,ER-02975638,3/31/2022,4
Steel Skirted,ER-02975642,3/31/2022,2
Steel Skirted,ER-02975642GM,3/31/2022,9
Steel Skirted,ER-02975642-S,3/31/2022,1
Steel Skirted,ER-02975742,3/31/2022,10
Steel Skirted,ER-02975742-S,3/31/2022,6
Steel Skirted,ER-02975842,3/31/2022,13
Steel Skirted,ER-02975842-S,3/31/2022,1
Steel Skirted,ER-02975842SD,3/31/2022,1
Steel Skirted,ER-02975842THNG,3/31/2022,15
Steel Skirted,ER-03946034SD,3/31/2022,17
